ticket_id,customer_id,interaction_type,issue_type,status,created_at,resolved_at,agent_id,satisfaction_score,transcript_text,source_system,ingestion_timestamp
TICKET_001552,CUST_0430,Self-service,Technical Support,Resolved,2025-06-25 22:12:41,2025-07-09 22:12:41,AGENT_789,5,Feature request for additional reporting capabilities. Escalated to product team.,Support_System,2025-10-21 22:12:41
TICKET_001553,CUST_0431,Chat,Bug Report,Resolved,2025-07-17 22:12:41,2025-07-26 22:12:41,AGENT_233,4,Feature request for additional reporting capabilities. Escalated to product team.,Support_System,2025-10-21 22:12:41
TICKET_001554,CUST_0431,Email,Bug Report,Open,2025-07-10 22:12:41,,AGENT_703,1,Account access problem. Reset password and verified account status.,Zendesk,2025-10-21 22:12:41
TICKET_001555,CUST_0431,Email,Feature Request,Resolved,2025-08-28 22:12:41,2025-09-07 22:12:41,AGENT_592,4,Technical support for integration issues. Provided API documentation.,Zendesk,2025-10-21 22:12:41
TICKET_001556,CUST_0431,Call,Technical Support,Resolved,2025-05-31 22:12:41,2025-06-04 22:12:41,AGENT_983,5,Account access problem. Reset password and verified account status.,LiveChat,2025-10-21 22:12:41
TICKET_001557,CUST_0431,Email,Bug Report,Resolved,2025-07-03 22:12:41,2025-07-06 22:12:41,AGENT_119,5,Billing inquiry regarding recent charges. Explained pricing structure.,Zendesk,2025-10-21 22:12:41
TICKET_001558,CUST_0432,Chat,Account Issue,Resolved,2025-04-26 22:12:41,2025-04-28 22:12:41,AGENT_979,5,Billing inquiry regarding recent charges. Explained pricing structure.,Zendesk,2025-10-21 22:12:41
TICKET_001559,CUST_0433,Call,Billing Inquiry,Open,2025-10-09 22:12:41,,AGENT_199,3,Billing inquiry regarding recent charges. Explained pricing structure.,Support_System,2025-10-21 22:12:41
TICKET_001560,CUST_0434,Chat,Bug Report,Resolved,2025-05-11 22:12:41,2025-05-23 22:12:41,AGENT_506,4,Billing inquiry regarding recent charges. Explained pricing structure.,LiveChat,2025-10-21 22:12:41
TICKET_001561,CUST_0434,Email,Technical Support,Resolved,2025-06-12 22:12:41,2025-06-25 22:12:41,AGENT_776,5,Account access problem. Reset password and verified account status.,LiveChat,2025-10-21 22:12:41
TICKET_001562,CUST_0434,Email,Technical Support,In Progress,2025-05-11 22:12:41,,AGENT_742,1,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_001563,CUST_0435,Call,Account Issue,Resolved,2025-08-14 22:12:41,2025-08-28 22:12:41,AGENT_873,5,Customer reported issue with login functionality. Provided troubleshooting steps.,Zendesk,2025-10-21 22:12:41
TICKET_001564,CUST_0435,Chat,Feature Request,Resolved,2025-08-24 22:12:41,2025-08-27 22:12:41,AGENT_521,5,Account access problem. Reset password and verified account status.,Support_System,2025-10-21 22:12:41
TICKET_001565,CUST_0435,Call,Billing Inquiry,Resolved,2025-05-07 22:12:41,2025-05-14 22:12:41,AGENT_870,5,Technical support for integration issues. Provided API documentation.,Intercom,2025-10-21 22:12:41
TICKET_001566,CUST_0435,Email,Billing Inquiry,In Progress,2025-07-11 22:12:41,,AGENT_112,2,Feature request for additional reporting capabilities. Escalated to product team.,LiveChat,2025-10-21 22:12:41
TICKET_001567,CUST_0436,Chat,Feature Request,Resolved,2025-09-13 22:12:41,2025-09-18 22:12:41,AGENT_618,5,Feature request for additional reporting capabilities. Escalated to product team.,Zendesk,2025-10-21 22:12:41
TICKET_001568,CUST_0437,Chat,Account Issue,Resolved,2025-05-26 22:12:41,2025-06-03 22:12:41,AGENT_747,5,Billing inquiry regarding recent charges. Explained pricing structure.,Zendesk,2025-10-21 22:12:41
TICKET_001569,CUST_0437,Call,Bug Report,Resolved,2025-05-17 22:12:41,2025-05-25 22:12:41,AGENT_786,5,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_001570,CUST_0437,Call,Technical Support,Resolved,2025-07-20 22:12:41,2025-07-30 22:12:41,AGENT_451,5,Feature request for additional reporting capabilities. Escalated to product team.,Support_System,2025-10-21 22:12:41
TICKET_001571,CUST_0437,Call,Feature Request,Resolved,2025-07-30 22:12:41,2025-08-08 22:12:41,AGENT_384,4,Feature request for additional reporting capabilities. Escalated to product team.,Zendesk,2025-10-21 22:12:41
TICKET_001572,CUST_0437,Email,Feature Request,Resolved,2025-05-14 22:12:41,2025-05-23 22:12:41,AGENT_241,4,Feature request for additional reporting capabilities. Escalated to product team.,Support_System,2025-10-21 22:12:41
TICKET_001573,CUST_0438,Call,Technical Support,Resolved,2025-07-07 22:12:41,2025-07-09 22:12:41,AGENT_794,5,Customer reported issue with login functionality. Provided troubleshooting steps.,LiveChat,2025-10-21 22:12:41
TICKET_001574,CUST_0438,Call,Bug Report,Open,2025-05-07 22:12:41,,AGENT_705,2,Technical support for integration issues. Provided API documentation.,Intercom,2025-10-21 22:12:41
TICKET_001575,CUST_0439,Call,Billing Inquiry,Resolved,2025-05-29 22:12:41,2025-05-31 22:12:41,AGENT_260,3,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_001576,CUST_0439,Email,Feature Request,Resolved,2025-05-24 22:12:41,2025-06-06 22:12:41,AGENT_387,5,Feature request for additional reporting capabilities. Escalated to product team.,Support_System,2025-10-21 22:12:41
TICKET_001577,CUST_0439,Self-service,Feature Request,Resolved,2025-10-18 22:12:41,2025-10-19 22:12:41,AGENT_212,4,Account access problem. Reset password and verified account status.,Intercom,2025-10-21 22:12:41
TICKET_001578,CUST_0441,Call,Account Issue,Resolved,2025-08-19 22:12:41,2025-08-30 22:12:41,AGENT_514,5,Billing inquiry regarding recent charges. Explained pricing structure.,Support_System,2025-10-21 22:12:41
TICKET_001579,CUST_0441,Self-service,Account Issue,Resolved,2025-09-24 22:12:41,2025-09-30 22:12:41,AGENT_266,5,Feature request for additional reporting capabilities. Escalated to product team.,Support_System,2025-10-21 22:12:41
TICKET_001580,CUST_0441,Chat,Bug Report,Resolved,2025-08-13 22:12:41,2025-08-27 22:12:41,AGENT_935,5,Customer reported issue with login functionality. Provided troubleshooting steps.,Support_System,2025-10-21 22:12:41
TICKET_001581,CUST_0442,Chat,Account Issue,Resolved,2025-09-03 22:12:41,2025-09-12 22:12:41,AGENT_190,3,Billing inquiry regarding recent charges. Explained pricing structure.,Support_System,2025-10-21 22:12:41
TICKET_001582,CUST_0443,Call,Feature Request,Resolved,2025-09-06 22:12:41,2025-09-17 22:12:41,AGENT_137,5,Technical support for integration issues. Provided API documentation.,Zendesk,2025-10-21 22:12:41
TICKET_001583,CUST_0443,Chat,Billing Inquiry,In Progress,2025-07-11 22:12:41,,AGENT_106,3,Customer reported issue with login functionality. Provided troubleshooting steps.,LiveChat,2025-10-21 22:12:41
TICKET_001584,CUST_0443,Chat,Technical Support,Resolved,2025-05-21 22:12:41,2025-05-28 22:12:41,AGENT_441,5,Technical support for integration issues. Provided API documentation.,LiveChat,2025-10-21 22:12:41
TICKET_001585,CUST_0443,Chat,Account Issue,Resolved,2025-07-02 22:12:41,2025-07-13 22:12:41,AGENT_754,5,Customer reported issue with login functionality. Provided troubleshooting steps.,Support_System,2025-10-21 22:12:41
TICKET_001586,CUST_0444,Chat,Bug Report,Resolved,2025-05-11 22:12:41,2025-05-16 22:12:41,AGENT_595,4,Account access problem. Reset password and verified account status.,Zendesk,2025-10-21 22:12:41
TICKET_001587,CUST_0444,Call,Billing Inquiry,Resolved,2025-10-18 22:12:41,2025-10-25 22:12:41,AGENT_529,5,Billing inquiry regarding recent charges. Explained pricing structure.,Intercom,2025-10-21 22:12:41
TICKET_001588,CUST_0444,Email,Account Issue,Resolved,2025-09-07 22:12:41,2025-09-11 22:12:41,AGENT_150,5,Account access problem. Reset password and verified account status.,LiveChat,2025-10-21 22:12:41
TICKET_001589,CUST_0444,Chat,Feature Request,Resolved,2025-07-19 22:12:41,2025-07-31 22:12:41,AGENT_587,5,Customer reported issue with login functionality. Provided troubleshooting steps.,Intercom,2025-10-21 22:12:41
TICKET_001590,CUST_0445,Chat,Technical Support,Resolved,2025-09-05 22:12:41,2025-09-16 22:12:41,AGENT_273,5,Feature request for additional reporting capabilities. Escalated to product team.,LiveChat,2025-10-21 22:12:41
TICKET_001591,CUST_0445,Self-service,Feature Request,Resolved,2025-08-21 22:12:41,2025-09-04 22:12:41,AGENT_738,5,Billing inquiry regarding recent charges. Explained pricing structure.,LiveChat,2025-10-21 22:12:41
TICKET_001592,CUST_0445,Chat,Bug Report,Resolved,2025-10-15 22:12:41,2025-10-27 22:12:41,AGENT_596,5,Account access problem. Reset password and verified account status.,Zendesk,2025-10-21 22:12:41
TICKET_001593,CUST_0446,Call,Billing Inquiry,Resolved,2025-10-21 22:12:41,2025-11-02 22:12:41,AGENT_131,5,Billing inquiry regarding recent charges. Explained pricing structure.,Intercom,2025-10-21 22:12:41
TICKET_001594,CUST_0446,Self-service,Bug Report,Resolved,2025-05-13 22:12:41,2025-05-15 22:12:41,AGENT_172,5,Customer reported issue with login functionality. Provided troubleshooting steps.,LiveChat,2025-10-21 22:12:41
TICKET_001595,CUST_0446,Self-service,Technical Support,Resolved,2025-08-14 22:12:41,2025-08-22 22:12:41,AGENT_504,5,Customer reported issue with login functionality. Provided troubleshooting steps.,Support_System,2025-10-21 22:12:41
TICKET_001596,CUST_0446,Email,Feature Request,Resolved,2025-07-19 22:12:41,2025-07-25 22:12:41,AGENT_882,5,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_001597,CUST_0446,Email,Feature Request,Resolved,2025-07-21 22:12:41,2025-07-28 22:12:41,AGENT_793,5,Technical support for integration issues. Provided API documentation.,Support_System,2025-10-21 22:12:41
TICKET_001598,CUST_0448,Self-service,Feature Request,Resolved,2025-09-16 22:12:41,2025-09-30 22:12:41,AGENT_220,4,Feature request for additional reporting capabilities. Escalated to product team.,LiveChat,2025-10-21 22:12:41
TICKET_001599,CUST_0448,Call,Billing Inquiry,Resolved,2025-07-06 22:12:41,2025-07-17 22:12:41,AGENT_998,3,Technical support for integration issues. Provided API documentation.,LiveChat,2025-10-21 22:12:41
TICKET_001600,CUST_0448,Call,Account Issue,Resolved,2025-10-16 22:12:41,2025-10-29 22:12:41,AGENT_753,3,Technical support for integration issues. Provided API documentation.,Intercom,2025-10-21 22:12:41
TICKET_001601,CUST_0448,Self-service,Technical Support,Resolved,2025-09-24 22:12:41,2025-10-07 22:12:41,AGENT_334,4,Feature request for additional reporting capabilities. Escalated to product team.,LiveChat,2025-10-21 22:12:41
TICKET_001602,CUST_0448,Chat,Billing Inquiry,Resolved,2025-08-31 22:12:41,2025-09-05 22:12:41,AGENT_974,3,Technical support for integration issues. Provided API documentation.,Zendesk,2025-10-21 22:12:41
TICKET_001603,CUST_0448,Chat,Feature Request,Resolved,2025-05-11 22:12:41,2025-05-24 22:12:41,AGENT_680,4,Customer reported issue with login functionality. Provided troubleshooting steps.,LiveChat,2025-10-21 22:12:41
TICKET_001604,CUST_0448,Chat,Account Issue,Resolved,2025-06-19 22:12:41,2025-06-27 22:12:41,AGENT_414,5,Billing inquiry regarding recent charges. Explained pricing structure.,Intercom,2025-10-21 22:12:41
TICKET_001605,CUST_0448,Chat,Feature Request,Resolved,2025-08-16 22:12:41,2025-08-30 22:12:41,AGENT_405,4,Customer reported issue with login functionality. Provided troubleshooting steps.,LiveChat,2025-10-21 22:12:41
TICKET_001606,CUST_0448,Chat,Feature Request,Resolved,2025-04-24 22:12:41,2025-05-02 22:12:41,AGENT_213,5,Account access problem. Reset password and verified account status.,Zendesk,2025-10-21 22:12:41
TICKET_001607,CUST_0448,Email,Bug Report,In Progress,2025-06-21 22:12:41,,AGENT_663,2,Feature request for additional reporting capabilities. Escalated to product team.,LiveChat,2025-10-21 22:12:41
TICKET_001608,CUST_0449,Email,Account Issue,Resolved,2025-07-16 22:12:41,2025-07-29 22:12:41,AGENT_214,3,Billing inquiry regarding recent charges. Explained pricing structure.,Zendesk,2025-10-21 22:12:41
TICKET_001609,CUST_0449,Email,Technical Support,Resolved,2025-07-27 22:12:41,2025-08-04 22:12:41,AGENT_645,4,Account access problem. Reset password and verified account status.,Zendesk,2025-10-21 22:12:41
TICKET_001610,CUST_0449,Call,Account Issue,In Progress,2025-07-23 22:12:41,,AGENT_620,2,Customer reported issue with login functionality. Provided troubleshooting steps.,Support_System,2025-10-21 22:12:41
TICKET_001611,CUST_0449,Call,Technical Support,Resolved,2025-08-05 22:12:41,2025-08-19 22:12:41,AGENT_552,3,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
TICKET_001612,CUST_0449,Email,Feature Request,Resolved,2025-05-09 22:12:41,2025-05-23 22:12:41,AGENT_456,3,Technical support for integration issues. Provided API documentation.,Support_System,2025-10-21 22:12:41
TICKET_001613,CUST_0449,Chat,Account Issue,Resolved,2025-09-06 22:12:41,2025-09-10 22:12:41,AGENT_382,4,Billing inquiry regarding recent charges. Explained pricing structure.,LiveChat,2025-10-21 22:12:41
TICKET_001614,CUST_0450,Self-service,Account Issue,Resolved,2025-04-24 22:12:41,2025-05-05 22:12:41,AGENT_102,3,Customer reported issue with login functionality. Provided troubleshooting steps.,Zendesk,2025-10-21 22:12:41
TICKET_001615,CUST_0450,Chat,Account Issue,Resolved,2025-05-01 22:12:41,2025-05-14 22:12:41,AGENT_223,5,Customer reported issue with login functionality. Provided troubleshooting steps.,LiveChat,2025-10-21 22:12:41
TICKET_001616,CUST_0451,Chat,Bug Report,In Progress,2025-05-18 22:12:41,,AGENT_639,1,Customer reported issue with login functionality. Provided troubleshooting steps.,Intercom,2025-10-21 22:12:41
TICKET_001617,CUST_0451,Email,Feature Request,Resolved,2025-09-20 22:12:41,2025-09-23 22:12:41,AGENT_989,4,Customer reported issue with login functionality. Provided troubleshooting steps.,Intercom,2025-10-21 22:12:41
TICKET_001618,CUST_0452,Call,Account Issue,Resolved,2025-08-08 22:12:41,2025-08-20 22:12:41,AGENT_923,3,Feature request for additional reporting capabilities. Escalated to product team.,LiveChat,2025-10-21 22:12:41
TICKET_001619,CUST_0452,Call,Account Issue,In Progress,2025-08-07 22:12:41,,AGENT_491,2,Feature request for additional reporting capabilities. Escalated to product team.,Zendesk,2025-10-21 22:12:41
TICKET_001620,CUST_0452,Chat,Technical Support,Resolved,2025-06-07 22:12:41,2025-06-13 22:12:41,AGENT_374,3,Technical support for integration issues. Provided API documentation.,Zendesk,2025-10-21 22:12:41
TICKET_001621,CUST_0452,Call,Technical Support,Resolved,2025-05-28 22:12:41,2025-06-10 22:12:41,AGENT_836,4,Billing inquiry regarding recent charges. Explained pricing structure.,Zendesk,2025-10-21 22:12:41
TICKET_001622,CUST_0452,Email,Billing Inquiry,Resolved,2025-07-27 22:12:41,2025-07-29 22:12:41,AGENT_982,3,Billing inquiry regarding recent charges. Explained pricing structure.,Zendesk,2025-10-21 22:12:41
TICKET_001623,CUST_0452,Call,Account Issue,Resolved,2025-08-07 22:12:41,2025-08-15 22:12:41,AGENT_474,5,Technical support for integration issues. Provided API documentation.,Support_System,2025-10-21 22:12:41
TICKET_001624,CUST_0452,Call,Feature Request,Open,2025-07-16 22:12:41,,AGENT_983,2,Feature request for additional reporting capabilities. Escalated to product team.,Zendesk,2025-10-21 22:12:41
TICKET_001625,CUST_0452,Call,Billing Inquiry,Resolved,2025-09-23 22:12:41,2025-10-02 22:12:41,AGENT_659,3,Billing inquiry regarding recent charges. Explained pricing structure.,Zendesk,2025-10-21 22:12:41
TICKET_001626,CUST_0452,Call,Bug Report,Open,2025-04-27 22:12:41,,AGENT_323,2,Account access problem. Reset password and verified account status.,Support_System,2025-10-21 22:12:41
TICKET_001627,CUST_0452,Self-service,Technical Support,Resolved,2025-06-26 22:12:41,2025-07-01 22:12:41,AGENT_333,3,Technical support for integration issues. Provided API documentation.,Support_System,2025-10-21 22:12:41
TICKET_001628,CUST_0453,Self-service,Billing Inquiry,Resolved,2025-09-24 22:12:41,2025-10-06 22:12:41,AGENT_924,4,Technical support for integration issues. Provided API documentation.,Zendesk,2025-10-21 22:12:41
TICKET_001629,CUST_0453,Self-service,Feature Request,Resolved,2025-07-08 22:12:41,2025-07-19 22:12:41,AGENT_193,4,Feature request for additional reporting capabilities. Escalated to product team.,LiveChat,2025-10-21 22:12:41
TICKET_001630,CUST_0453,Chat,Technical Support,Resolved,2025-05-18 22:12:41,2025-05-22 22:12:41,AGENT_484,5,Technical support for integration issues. Provided API documentation.,Intercom,2025-10-21 22:12:41
TICKET_001631,CUST_0454,Call,Technical Support,Resolved,2025-06-12 22:12:41,2025-06-23 22:12:41,AGENT_184,3,Customer reported issue with login functionality. Provided troubleshooting steps.,LiveChat,2025-10-21 22:12:41
TICKET_001632,CUST_0454,Call,Bug Report,Resolved,2025-06-21 22:12:41,2025-06-25 22:12:41,AGENT_421,4,Customer reported issue with login functionality. Provided troubleshooting steps.,Zendesk,2025-10-21 22:12:41
TICKET_001633,CUST_0454,Chat,Technical Support,Resolved,2025-09-10 22:12:41,2025-09-18 22:12:41,AGENT_371,5,Feature request for additional reporting capabilities. Escalated to product team.,Intercom,2025-10-21 22:12:41
